patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_38_78,"[""Agro-forestry areas"", ""Inland waters"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_38_78,S2A_MSIL2A_20170704T112111_38_78,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_15_82,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_15_82,S2A_MSIL2A_20170704T112111_15_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_07_83,"[""Agro-forestry areas"", ""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_7_83,S2A_MSIL2A_20170704T112111_7_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_23_90,"[""Agro-forestry areas"", ""Arable land"", ""Complex cultivation patterns"", ""Permanent crops"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_23_90,S2A_MSIL2A_20170704T112111_23_90,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_39_83,"[""Agro-forestry areas"", ""Complex cultivation patterns"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_39_83,S2A_MSIL2A_20170704T112111_39_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_27_88,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_27_88,S2A_MSIL2A_20170704T112111_27_88,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_36_86,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_36_86,S2A_MSIL2A_20170704T112111_36_86,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_79,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_18_79,S2A_MSIL2A_20170704T112111_18_79,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_13_78,"[""Agro-forestry areas"", ""Arable land"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_13_78,S2A_MSIL2A_20170704T112111_13_78,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_82,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest"", ""Transitional woodland, shrub"", ""Urban fabric""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_21_82,S2A_MSIL2A_20170704T112111_21_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_40_80,"[""Agro-forestry areas"", ""Arable land"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_40_80,S2A_MSIL2A_20170704T112111_40_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_10_83,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_10_83,S2A_MSIL2A_20170704T112111_10_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_34_90,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_34_90,S2A_MSIL2A_20170704T112111_34_90,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_17_82,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_17_82,S2A_MSIL2A_20170704T112111_17_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_46_90,"[""Agro-forestry areas"", ""Arable land"", ""Pastures"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_46_90,S2A_MSIL2A_20170704T112111_46_90,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_19_83,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_19_83,S2A_MSIL2A_20170704T112111_19_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_40_81,"[""Agro-forestry areas"", ""Arable land"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_40_81,S2A_MSIL2A_20170704T112111_40_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_30_79,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_30_79,S2A_MSIL2A_20170704T112111_30_79,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_29_88,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_29_88,S2A_MSIL2A_20170704T112111_29_88,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_16_81,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Pastures"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_16_81,S2A_MSIL2A_20170704T112111_16_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_37_90,"[""Agro-forestry areas""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_37_90,S2A_MSIL2A_20170704T112111_37_90,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_27_80,"[""Agro-forestry areas"", ""Arable land"", ""Inland waters"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_27_80,S2A_MSIL2A_20170704T112111_27_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_43_81,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_43_81,S2A_MSIL2A_20170704T112111_43_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_47_84,"[""Agro-forestry areas"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_47_84,S2A_MSIL2A_20170704T112111_47_84,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_47_87,"[""Agro-forestry areas"", ""Broad-leaved forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_47_87,S2A_MSIL2A_20170704T112111_47_87,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_41_81,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_41_81,S2A_MSIL2A_20170704T112111_41_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_39_80,"[""Agro-forestry areas"", ""Arable land"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_39_80,S2A_MSIL2A_20170704T112111_39_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_35_80,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_35_80,S2A_MSIL2A_20170704T112111_35_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_15_78,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_15_78,S2A_MSIL2A_20170704T112111_15_78,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_63,"[""Agro-forestry areas"", ""Arable land"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_63,S2A_MSIL2A_20170704T112111_3_63,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_16_79,"[""Agro-forestry areas"", ""Arable land"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_16_79,S2A_MSIL2A_20170704T112111_16_79,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_34_81,"[""Agro-forestry areas"", ""Mixed forest"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_34_81,S2A_MSIL2A_20170704T112111_34_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_32_80,"[""Agro-forestry areas"", ""Mixed forest"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_32_80,S2A_MSIL2A_20170704T112111_32_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_33_86,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_33_86,S2A_MSIL2A_20170704T112111_33_86,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_78,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_21_78,S2A_MSIL2A_20170704T112111_21_78,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_26_89,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_26_89,S2A_MSIL2A_20170704T112111_26_89,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_33_78,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_33_78,S2A_MSIL2A_20170704T112111_33_78,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_36_89,"[""Agro-forestry areas"", ""Complex cultivation patterns"", ""Mixed forest"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_36_89,S2A_MSIL2A_20170704T112111_36_89,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_47_89,"[""Agro-forestry areas"", ""Arable land"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_47_89,S2A_MSIL2A_20170704T112111_47_89,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_15_83,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Inland waters"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_15_83,S2A_MSIL2A_20170704T112111_15_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_28_83,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_28_83,S2A_MSIL2A_20170704T112111_28_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_09_81,"[""Agro-forestry areas"", ""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_9_81,S2A_MSIL2A_20170704T112111_9_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_41_88,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_41_88,S2A_MSIL2A_20170704T112111_41_88,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_39_79,"[""Agro-forestry areas"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_39_79,S2A_MSIL2A_20170704T112111_39_79,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_44_88,"[""Agro-forestry areas"", ""Complex cultivation patterns"", ""Mixed forest"", ""Permanent crops""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_44_88,S2A_MSIL2A_20170704T112111_44_88,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_23_87,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_23_87,S2A_MSIL2A_20170617T113321_23_87,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_78,"[""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_1_78,S2A_MSIL2A_20170704T112111_1_78,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_07_59,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_7_59,S2A_MSIL2A_20170617T113321_7_59,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_35_85,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_35_85,S2A_MSIL2A_20170617T113321_35_85,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_08_55,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_8_55,S2A_MSIL2A_20170617T113321_8_55,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_47_03,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_47_3,S2A_MSIL2A_20170617T113321_47_3,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_47_85,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_47_85,S2A_MSIL2A_20170617T113321_47_85,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_09_43,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_9_43,S2A_MSIL2A_20170617T113321_9_43,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_08_71,"[""Arable land""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_8_71,S2A_MSIL2A_20170704T112111_8_71,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_16_89,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_16_89,S2A_MSIL2A_20170617T113321_16_89,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_32_82,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_32_82,S2A_MSIL2A_20170617T113321_32_82,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_08_78,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_8_78,S2A_MSIL2A_20170617T113321_8_78,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_47_02,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_47_2,S2A_MSIL2A_20170617T113321_47_2,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_30_05,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_30_5,S2A_MSIL2A_20170617T113321_30_5,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_15_01,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_15_1,S2A_MSIL2A_20170617T113321_15_1,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_25_00,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_25_0,S2A_MSIL2A_20170617T113321_25_0,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_12_63,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_12_63,S2A_MSIL2A_20170617T113321_12_63,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_01_70,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_1_70,S2A_MSIL2A_20170617T113321_1_70,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_08_81,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_8_81,S2A_MSIL2A_20170617T113321_8_81,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_42_06,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_42_6,S2A_MSIL2A_20170617T113321_42_6,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_34_79,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_34_79,S2A_MSIL2A_20170617T113321_34_79,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_26_78,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_26_78,S2A_MSIL2A_20170617T113321_26_78,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_00_80,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_0_80,S2A_MSIL2A_20170617T113321_0_80,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_28_10,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_28_10,S2A_MSIL2A_20170617T113321_28_10,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_36_89,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_36_89,S2A_MSIL2A_20170617T113321_36_89,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_26_82,"[""Arable land"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_26_82,S2A_MSIL2A_20170617T113321_26_82,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
